auction_id,auction_house_id,artwork_id,date_of_auction,collector_museum_id,bid_data_id,number_of_bids,reserve_price,final_price,artist_id,name,medium,year_created,image,artwork_length,artwork_width,artwork_height,signed,insurance_value,university_id,auction_house_name,location,auction_house_rating,y_price,y_log_price,area,log_area,volume,log_volume,artwork_age,signed_flag,log_insurance,season_q,auction_year,reserve_gt0,premium,is_top_city,nationality,artists_dealers_id,dealer_id,gallery_id,dealer_name,number_of_artists,dealer_avg_earnings,log_dealer_earnings,ownership_count,loan_count,prov_count
AUC-001355,AH-017,ARTW-001676,2014-01-12,COL-0150,AUC-001355,1,70970.0,70878,ART-00373,Artwork 1676,Digital,1964,https://example.com/art/1676.jpg,180,170,17,True,476719,UNI-003,Philhams 52,Chicago,96,70878,11.168729476827295,30600,10.328787967145063,520200,13.161970554332402,50,1,13.07468459542086,1,2014,1,-0.0012963223897421445,0,Australian,AD-000598,DEALER-051,GALLERY-023,Alex Garcia,17,290481.4,12.57929826824081,4.0,1.0,3.0
AUC-001356,AH-016,ARTW-001970,2023-08-03,COL-0006,AUC-001356,16,,78700,ART-00437,Artwork 1970,Oil on Canvas,1972,https://example.com/art/1970.jpg,162,152,17,True,387909,UNI-005,Cambiaso 24,Dubai,64,78700,11.273411140805074,24624,10.11151746604029,418608,12.944692589001802,51,1,12.868528632935929,3,2023,0,,1,Israeli,AD-000704,DEALER-045,GALLERY-006,Taylor Wilson,18,141645.0,11.861086266243637,5.0,,
AUC-001357,AH-014,ARTW-001624,2012-01-20,COL-0110,AUC-001357,10,,52284,ART-00361,Artwork 1624,Sculpture,1963,https://example.com/art/1624.jpg,59,153,9,True,328338,UNI-001,Christophers 48,Chicago,60,52284,10.864464802032689,9027,9.108086137937427,81243,11.305212251311376,49,1,12.701801890220432,1,2012,0,,0,Spanish,AD-000580,DEALER-052,GALLERY-027,Taylor Jones,20,146171.5,11.892542710109863,5.0,1.0,2.0
AUC-001358,AH-019,ARTW-001342,2015-07-12,MUSEUM-004,AUC-001358,3,52986.0,55118,ART-00295,Artwork 1342,Oil on Canvas,1980,https://example.com/art/1342.jpg,62,102,22,False,249764,UNI-004,Lempertz 24,New York,65,55118,10.917249763287845,6324,8.752265313595721,139128,11.843156839287632,35,0,12.428275754767327,3,2015,1,0.04023704374740498,1,Bangladeshi,AD-000474,DEALER-009,GALLERY-039,Mason Williams,23,79582.6,11.284563320454593,1.0,,2.0
AUC-001359,AH-012,ARTW-001027,2019-09-02,MUSEUM-009,AUC-001359,11,203292.0,250572,ART-00226,Artwork 1027,Sculpture,1969,https://example.com/art/1027.jpg,182,100,29,False,434650,UNI-003,Ketterer 96,Madrid,60,250572,12.43150557421899,18200,9.809231816610408,527800,13.176474597706633,50,0,12.982298689206278,3,2019,1,0.23257186706805974,0,Danish,AD-000357,DEALER-020,GALLERY-001,Mason Taylor,14,204682.4,12.229219674076743,5.0,,6.0
AUC-001360,AH-014,ARTW-000945,2018-07-23,COL-0041,AUC-001360,14,210420.0,251696,ART-00207,Artwork 945,Sculpture,1967,https://example.com/art/945.jpg,136,180,38,False,61670,UNI-003,Christophers 48,Chicago,60,251696,12.435981262101244,24480,10.10565258546514,930240,13.743198971343471,51,0,11.029569083193783,3,2018,1,0.19616006083071952,0,Austrian,AD-000328,DEALER-044,GALLERY-005,Oliver Lopez,16,1203879.4,14.001060564368629,,,3.0
AUC-001361,AH-001,ARTW-001261,2021-11-12,COL-0171,AUC-001361,1,228496.0,220278,ART-00277,Artwork 1261,Sculpture,1979,https://example.com/art/1261.jpg,43,63,17,True,177884,UNI-004,Dorothea 70,Chicago,89,220278,12.302650203689339,2709,7.904703913873747,46053,10.737569900017565,42,1,12.088892553067005,4,2021,1,-0.03596561865415587,0,Turkish,AD-000441,DEALER-043,GALLERY-001,Morgan Martin,18,306762.6,12.633832697368677,2.0,,
AUC-001361,AH-001,ARTW-001261,2021-11-12,COL-0171,AUC-001361,1,228496.0,220278,ART-00277,Artwork 1261,Sculpture,1979,https://example.com/art/1261.jpg,43,63,17,True,177884,UNI-004,Dorothea 70,Chicago,89,220278,12.302650203689339,2709,7.904703913873747,46053,10.737569900017565,42,1,12.088892553067005,4,2021,1,-0.03596561865415587,0,Turkish,AD-000442,DEALER-012,GALLERY-006,Olivia Jones,21,126775.8,11.750183338945385,2.0,,
AUC-001362,AH-001,ARTW-001329,2016-10-09,COL-0167,AUC-001362,8,206350.0,232289,ART-00291,Artwork 1329,Acrylic,2016,https://example.com/art/1329.jpg,169,107,44,False,227496,UNI-004,Dorothea 70,Chicago,89,232289,12.35574187004888,18083,9.802782848414497,795652,13.586918440133326,0,0,12.334892330473009,4,2016,1,0.12570390113884178,0,American,AD-000467,DEALER-047,GALLERY-025,Taylor Moore,12,441306.7,12.997497643553185,4.0,3.0,2.0
AUC-001363,AH-010,ARTW-001097,2019-01-05,COL-0157,AUC-001363,3,106758.0,117935,ART-00241,Artwork 1097,Digital,1986,https://example.com/art/1097.jpg,91,166,13,True,425780,UNI-005,Tajan 86,Dubai,85,117935,11.67789738342907,15106,9.622913491543725,196378,12.187801744542071,33,1,12.96168040855772,1,2019,1,0.10469473013731992,1,Czech,AD-000378,DEALER-045,GALLERY-006,Taylor Wilson,18,141645.0,11.861086266243637,5.0,,
AUC-001364,AH-005,ARTW-001987,2014-02-19,COL-0136,AUC-001364,10,169337.0,189325,ART-00441,Artwork 1987,Sculpture,1984,https://example.com/art/1987.jpg,110,200,29,False,272658,UNI-004,Dorothea 21,Paris,88,189325,12.151225675890695,22000,9.99884318585288,638000,13.366095129723817,30,0,12.515977209162061,1,2014,1,0.11803681416347284,1,Swedish,AD-000712,DEALER-052,GALLERY-027,Taylor Jones,20,146171.5,11.892542710109863,,,6.0
AUC-001364,AH-005,ARTW-001987,2014-02-19,COL-0136,AUC-001364,10,169337.0,189325,ART-00441,Artwork 1987,Sculpture,1984,https://example.com/art/1987.jpg,110,200,29,False,272658,UNI-004,Dorothea 21,Paris,88,189325,12.151225675890695,22000,9.99884318585288,638000,13.366095129723817,30,0,12.515977209162061,1,2014,1,0.11803681416347284,1,Swedish,AD-000713,DEALER-015,GALLERY-037,Lucas Rodriguez,15,671442.4,13.417185002487484,,,6.0
AUC-001364,AH-005,ARTW-001987,2014-02-19,COL-0136,AUC-001364,10,169337.0,189325,ART-00441,Artwork 1987,Sculpture,1984,https://example.com/art/1987.jpg,110,200,29,False,272658,UNI-004,Dorothea 21,Paris,88,189325,12.151225675890695,22000,9.99884318585288,638000,13.366095129723817,30,0,12.515977209162061,1,2014,1,0.11803681416347284,1,Swedish,AD-000714,DEALER-051,GALLERY-023,Alex Garcia,17,290481.4,12.57929826824081,,,6.0
AUC-001365,AH-005,ARTW-001738,2010-05-05,COL-0044,AUC-001365,1,167213.0,160371,ART-00387,Artwork 1738,Digital,1950,https://example.com/art/1738.jpg,145,194,42,False,72076,UNI-002,Dorothea 21,Paris,88,160371,11.985251395585532,28130,10.244627450087735,1181460,13.982262366177286,60,0,11.185490270994313,2,2010,1,-0.04091787121814691,1,Pakistani,AD-000624,DEALER-050,GALLERY-036,Noah Wilson,12,181179.2,12.10724739509727,3.0,,4.0
AUC-001366,AH-026,ARTW-001396,2022-02-25,COL-0179,AUC-001366,8,129164.0,144325,ART-00307,Artwork 1396,Mixed Media,1959,https://example.com/art/1396.jpg,65,24,10,True,194078,UNI-002,Sothelake 25,Dubai,80,144325,11.879829908711644,1560,7.353081920515432,15600,9.65509029374725,63,1,12.176020571650175,1,2022,1,0.11737790715679292,1,Mexican,AD-000494,DEALER-048,GALLERY-026,Alex Hernandez,13,112368.5,11.62954782730586,4.0,,2.0
AUC-001366,AH-026,ARTW-001396,2022-02-25,COL-0179,AUC-001366,8,129164.0,144325,ART-00307,Artwork 1396,Mixed Media,1959,https://example.com/art/1396.jpg,65,24,10,True,194078,UNI-002,Sothelake 25,Dubai,80,144325,11.879829908711644,1560,7.353081920515432,15600,9.65509029374725,63,1,12.176020571650175,1,2022,1,0.11737790715679292,1,Mexican,AD-000495,DEALER-055,GALLERY-034,Mason Moore,12,494969.5,13.112253443815321,4.0,,2.0
AUC-001367,AH-022,ARTW-000193,2012-11-02,COL-0049,AUC-001367,1,259642.0,252714,ART-00041,Artwork 193,Photography,2014,https://example.com/art/193.jpg,64,192,22,False,430363,UNI-002,Philhams 88,Tokyo,72,252714,12.44001765053824,12288,9.416459832284596,270336,12.507424607839306,0,0,12.972386641208754,4,2012,1,-0.026682894138852727,1,Danish,AD-000068,DEALER-022,GALLERY-039,Harper Thomas,14,833029.0,13.632824934906239,,,5.0
AUC-001367,AH-022,ARTW-000193,2012-11-02,COL-0049,AUC-001367,1,259642.0,252714,ART-00041,Artwork 193,Photography,2014,https://example.com/art/193.jpg,64,192,22,False,430363,UNI-002,Philhams 88,Tokyo,72,252714,12.44001765053824,12288,9.416459832284596,270336,12.507424607839306,0,0,12.972386641208754,4,2012,1,-0.026682894138852727,1,Danish,AD-000069,DEALER-052,GALLERY-027,Taylor Jones,20,146171.5,11.892542710109863,,,5.0
AUC-001368,AH-007,ARTW-001396,2018-10-01,COL-0179,AUC-001368,8,170782.0,201191,ART-00307,Artwork 1396,Mixed Media,1959,https://example.com/art/1396.jpg,65,24,10,True,194078,UNI-002,PolyArts 82,Milan,87,201191,12.212014954985802,1560,7.353081920515432,15600,9.65509029374725,59,1,12.176020571650175,4,2018,1,0.17805740651825133,1,Mexican,AD-000494,DEALER-048,GALLERY-026,Alex Hernandez,13,112368.5,11.62954782730586,4.0,,2.0
AUC-001368,AH-007,ARTW-001396,2018-10-01,COL-0179,AUC-001368,8,170782.0,201191,ART-00307,Artwork 1396,Mixed Media,1959,https://example.com/art/1396.jpg,65,24,10,True,194078,UNI-002,PolyArts 82,Milan,87,201191,12.212014954985802,1560,7.353081920515432,15600,9.65509029374725,59,1,12.176020571650175,4,2018,1,0.17805740651825133,1,Mexican,AD-000495,DEALER-055,GALLERY-034,Mason Moore,12,494969.5,13.112253443815321,4.0,,2.0
AUC-001369,AH-024,ARTW-002086,2016-12-02,COL-0100,AUC-001369,1,54246.0,53406,ART-00463,Artwork 2086,Acrylic,2004,https://example.com/art/2086.jpg,38,192,2,True,37298,UNI-002,Lempertz 44,Milan,64,53406,10.88569710249957,7296,8.89521858376562,14592,9.588297240667746,12,1,10.526721795621047,4,2016,1,-0.015485012719831878,1,Japanese,AD-000751,DEALER-015,GALLERY-037,Lucas Rodriguez,15,671442.4,13.417185002487484,4.0,,4.0
AUC-001370,AH-003,ARTW-001193,2024-07-25,MUSEUM-020,AUC-001370,1,35490.0,34643,ART-00262,Artwork 1193,Oil on Canvas,2001,https://example.com/art/1193.jpg,30,88,9,True,341171,UNI-005,PolyArts 37,Sydney,73,34643,10.452879829450936,2640,7.878912912297133,23760,10.075800860133013,23,1,12.740142027926305,3,2024,1,-0.02386587771203156,0,Spanish,AD-000416,DEALER-039,GALLERY-003,Alex Jones,9,72891.1,11.196735544497669,5.0,,
AUC-001370,AH-003,ARTW-001193,2024-07-25,MUSEUM-020,AUC-001370,1,35490.0,34643,ART-00262,Artwork 1193,Oil on Canvas,2001,https://example.com/art/1193.jpg,30,88,9,True,341171,UNI-005,PolyArts 37,Sydney,73,34643,10.452879829450936,2640,7.878912912297133,23760,10.075800860133013,23,1,12.740142027926305,3,2024,1,-0.02386587771203156,0,Spanish,AD-000417,DEALER-046,GALLERY-001,Mia Moore,16,1010339.3,13.825797762762113,5.0,,
AUC-001371,AH-014,ARTW-000909,2018-08-25,COL-0132,AUC-001371,13,190363.0,233474,ART-00198,Artwork 909,Watercolour,1953,https://example.com/art/909.jpg,167,57,13,False,56486,UNI-002,Christophers 48,Chicago,60,233474,12.360830283977918,9519,9.161150127785412,123747,11.726002518684174,65,0,10.941765802164538,3,2018,1,0.22646732820978865,0,Spanish,AD-000314,DEALER-035,GALLERY-019,Lucas Davis,14,339972.2,12.736622069956194,2.0,,5.0
AUC-001371,AH-014,ARTW-000909,2018-08-25,COL-0132,AUC-001371,13,190363.0,233474,ART-00198,Artwork 909,Watercolour,1953,https://example.com/art/909.jpg,167,57,13,False,56486,UNI-002,Christophers 48,Chicago,60,233474,12.360830283977918,9519,9.161150127785412,123747,11.726002518684174,65,0,10.941765802164538,3,2018,1,0.22646732820978865,0,Spanish,AD-000315,DEALER-008,GALLERY-028,Isabella Williams,10,240151.3,12.389028584394598,2.0,,5.0
AUC-001371,AH-014,ARTW-000909,2018-08-25,COL-0132,AUC-001371,13,190363.0,233474,ART-00198,Artwork 909,Watercolour,1953,https://example.com/art/909.jpg,167,57,13,False,56486,UNI-002,Christophers 48,Chicago,60,233474,12.360830283977918,9519,9.161150127785412,123747,11.726002518684174,65,0,10.941765802164538,3,2018,1,0.22646732820978865,0,Spanish,AD-000316,DEALER-059,GALLERY-008,Emma Garcia,16,692539.5,13.448121999088036,2.0,,5.0
AUC-001372,AH-026,ARTW-001302,2019-08-26,COL-0102,AUC-001372,1,219147.0,213530,ART-00286,Artwork 1302,Acrylic,2015,https://example.com/art/1302.jpg,24,173,30,False,438694,UNI-003,Sothelake 25,Dubai,80,213530,12.271537300173684,4152,8.331586243630754,124560,11.732550834735127,4,0,12.991559689779121,3,2019,1,-0.025631197324170536,1,Austrian,AD-000457,DEALER-021,GALLERY-028,Olivia Moore,22,1131754.9,13.939280878450068,,2.0,5.0
AUC-001373,AH-030,ARTW-001545,2014-12-15,COL-0086,AUC-001373,1,182183.0,179441,ART-00342,Artwork 1545,Photography,1972,https://example.com/art/1545.jpg,182,193,5,False,349033,UNI-005,Heritagee 2,New York,100,179441,12.097607314918868,35126,10.466725344516835,175630,12.076140482187649,42,0,12.762924617642865,4,2014,1,-0.015050800568658986,1,Nigerian,AD-000551,DEALER-025,GALLERY-012,Sophia Williams,13,259192.1,12.465328622735559,,2.0,5.0
AUC-001373,AH-030,ARTW-001545,2014-12-15,COL-0086,AUC-001373,1,182183.0,179441,ART-00342,Artwork 1545,Photography,1972,https://example.com/art/1545.jpg,182,193,5,False,349033,UNI-005,Heritagee 2,New York,100,179441,12.097607314918868,35126,10.466725344516835,175630,12.076140482187649,42,0,12.762924617642865,4,2014,1,-0.015050800568658986,1,Nigerian,AD-000552,DEALER-007,GALLERY-016,Riley Smith,16,1026988.7,13.842142459649107,,2.0,5.0
AUC-001374,AH-028,ARTW-001134,2012-09-27,COL-0030,AUC-001374,12,82262.0,97197,ART-00249,Artwork 1134,Sculpture,1955,https://example.com/art/1134.jpg,62,161,10,False,160162,UNI-001,Bambino 27,Madrid,67,97197,11.484505414105152,9982,9.208638925336425,99820,11.511133861005879,57,0,11.983947325642351,3,2012,1,0.18155405898227614,0,Portuguese,AD-000392,DEALER-042,GALLERY-018,Ethan Wilson,15,165610.3,12.017398755320253,1.0,,4.0
AUC-001375,AH-010,ARTW-000402,2013-06-18,COL-0121,AUC-001375,5,118441.0,132524,ART-00089,Artwork 402,Digital,1970,https://example.com/art/402.jpg,74,51,25,True,494014,UNI-002,Tajan 86,Dubai,85,132524,11.794526585856007,3774,8.236155661683124,94350,11.454777149574657,43,1,13.110321160081542,2,2013,1,0.11890308254742868,1,German,AD-000143,DEALER-006,GALLERY-022,Elijah Hernandez,16,91529.4,11.424426436521138,1.0,2.0,5.0
AUC-001375,AH-010,ARTW-000402,2013-06-18,COL-0121,AUC-001375,5,118441.0,132524,ART-00089,Artwork 402,Digital,1970,https://example.com/art/402.jpg,74,51,25,True,494014,UNI-002,Tajan 86,Dubai,85,132524,11.794526585856007,3774,8.236155661683124,94350,11.454777149574657,43,1,13.110321160081542,2,2013,1,0.11890308254742868,1,German,AD-000144,DEALER-007,GALLERY-016,Riley Smith,16,1026988.7,13.842142459649107,1.0,2.0,5.0
AUC-001376,AH-010,ARTW-000241,2014-05-05,MUSEUM-020,AUC-001376,1,8789.0,8725,ART-00051,Artwork 241,Oil on Canvas,1998,https://example.com/art/241.jpg,180,103,36,False,358109,UNI-002,Tajan 86,Dubai,85,8725,9.074062353683555,18540,9.827739775097854,667440,13.41120627583685,16,0,12.788595480757193,2,2014,1,-0.007281829559676869,1,Kenyan,AD-000081,DEALER-033,GALLERY-015,Mason Moore,16,493749.9,13.109786417980617,3.0,,3.0
AUC-001377,AH-027,ARTW-001926,2020-02-07,COL-0187,AUC-001377,7,239544.0,277548,ART-00429,Artwork 1926,Acrylic,2001,https://example.com/art/1926.jpg,152,37,18,False,498707,UNI-001,Chrystalis 36,Shanghai,76,277548,12.533752773157394,5624,8.63497622707262,101232,11.525180069637228,19,0,13.11977603311399,1,2020,1,0.15865143773169021,1,Vietnamese,AD-000690,DEALER-044,GALLERY-005,Oliver Lopez,16,1203879.4,14.001060564368629,4.0,,2.0
AUC-001377,AH-027,ARTW-001926,2020-02-07,COL-0187,AUC-001377,7,239544.0,277548,ART-00429,Artwork 1926,Acrylic,2001,https://example.com/art/1926.jpg,152,37,18,False,498707,UNI-001,Chrystalis 36,Shanghai,76,277548,12.533752773157394,5624,8.63497622707262,101232,11.525180069637228,19,0,13.11977603311399,1,2020,1,0.15865143773169021,1,Vietnamese,AD-000691,DEALER-051,GALLERY-023,Alex Garcia,17,290481.4,12.57929826824081,4.0,,2.0
AUC-001377,AH-027,ARTW-001926,2020-02-07,COL-0187,AUC-001377,7,239544.0,277548,ART-00429,Artwork 1926,Acrylic,2001,https://example.com/art/1926.jpg,152,37,18,False,498707,UNI-001,Chrystalis 36,Shanghai,76,277548,12.533752773157394,5624,8.63497622707262,101232,11.525180069637228,19,0,13.11977603311399,1,2020,1,0.15865143773169021,1,Vietnamese,AD-000692,DEALER-029,GALLERY-030,Mason Jackson,16,304595.0,12.62674158738061,4.0,,2.0
AUC-001378,AH-005,ARTW-001181,2011-02-02,COL-0135,AUC-001378,7,,103510,ART-00259,Artwork 1181,Acrylic,2001,https://example.com/art/1181.jpg,136,85,3,True,147998,UNI-004,Dorothea 21,Paris,88,103510,11.547433166233457,11560,9.355392643675321,34680,10.453947265542192,10,1,11.904960795966668,1,2011,0,,1,Egyptian,AD-000411,DEALER-055,GALLERY-034,Mason Moore,12,494969.5,13.112253443815321,5.0,,5.0
AUC-001378,AH-005,ARTW-001181,2011-02-02,COL-0135,AUC-001378,7,,103510,ART-00259,Artwork 1181,Acrylic,2001,https://example.com/art/1181.jpg,136,85,3,True,147998,UNI-004,Dorothea 21,Paris,88,103510,11.547433166233457,11560,9.355392643675321,34680,10.453947265542192,10,1,11.904960795966668,1,2011,0,,1,Egyptian,AD-000412,DEALER-043,GALLERY-001,Morgan Martin,18,306762.6,12.633832697368677,5.0,,5.0
AUC-001379,AH-008,ARTW-000939,2014-06-09,COL-0081,AUC-001379,2,223422.0,236294,ART-00205,Artwork 939,Mixed Media,1989,https://example.com/art/939.jpg,133,58,24,False,88998,UNI-002,Dorothea 9,Madrid,89,236294,12.37283630340818,7714,8.950921764797261,185136,12.128851370536152,25,0,11.396380412696097,2,2014,1,0.057612947695392575,0,Ukrainian,AD-000325,DEALER-060,GALLERY-038,Mason Wilson,15,251142.8,12.43378096243111,4.0,1.0,
AUC-001380,AH-015,ARTW-002236,2023-12-20,COL-0077,AUC-001380,4,105536.0,118256,ART-00495,Artwork 2236,Digital,2007,https://example.com/art/2236.jpg,172,69,46,False,167374,UNI-005,Guardian 73,Shanghai,62,118256,11.680615501219465,11868,9.381685238056505,545928,13.21024420964151,16,0,12.027992082993473,4,2023,1,0.12052759248029109,1,Ukrainian,AD-000812,DEALER-031,GALLERY-038,Taylor Lopez,12,104194.2,11.55402134198125,4.0,,
AUC-001380,AH-015,ARTW-002236,2023-12-20,COL-0077,AUC-001380,4,105536.0,118256,ART-00495,Artwork 2236,Digital,2007,https://example.com/art/2236.jpg,172,69,46,False,167374,UNI-005,Guardian 73,Shanghai,62,118256,11.680615501219465,11868,9.381685238056505,545928,13.21024420964151,16,0,12.027992082993473,4,2023,1,0.12052759248029109,1,Ukrainian,AD-000813,DEALER-004,GALLERY-036,Noah Hernandez,14,131857.8,11.78948693206468,4.0,,
AUC-001381,AH-033,ARTW-001334,2022-03-08,COL-0106,AUC-001381,4,106002.0,115064,ART-00292,Artwork 1334,Watercolour,1963,https://example.com/art/1334.jpg,35,127,36,True,199140,UNI-003,ArtNow 85,Zurich,95,115064,11.653252465061506,4445,8.399760094524142,160020,11.983060335603437,59,1,12.201768395522317,1,2022,1,0.08548895303862192,1,Czech,AD-000468,DEALER-054,GALLERY-006,Charlotte Johnson,16,674561.6,13.421819759811923,4.0,3.0,3.0
AUC-001381,AH-033,ARTW-001334,2022-03-08,COL-0106,AUC-001381,4,106002.0,115064,ART-00292,Artwork 1334,Watercolour,1963,https://example.com/art/1334.jpg,35,127,36,True,199140,UNI-003,ArtNow 85,Zurich,95,115064,11.653252465061506,4445,8.399760094524142,160020,11.983060335603437,59,1,12.201768395522317,1,2022,1,0.08548895303862192,1,Czech,AD-000469,DEALER-004,GALLERY-036,Noah Hernandez,14,131857.8,11.78948693206468,4.0,3.0,3.0
AUC-001381,AH-033,ARTW-001334,2022-03-08,COL-0106,AUC-001381,4,106002.0,115064,ART-00292,Artwork 1334,Watercolour,1963,https://example.com/art/1334.jpg,35,127,36,True,199140,UNI-003,ArtNow 85,Zurich,95,115064,11.653252465061506,4445,8.399760094524142,160020,11.983060335603437,59,1,12.201768395522317,1,2022,1,0.08548895303862192,1,Czech,AD-000470,DEALER-045,GALLERY-006,Taylor Wilson,18,141645.0,11.861086266243637,4.0,3.0,3.0
AUC-001382,AH-002,ARTW-001906,2017-03-27,COL-0156,AUC-001382,1,31808.0,32211,ART-00425,Artwork 1906,Photography,1995,https://example.com/art/1906.jpg,103,142,18,True,455914,UNI-001,Sothelake 85,Zurich,98,32211,10.380094332915435,14626,9.590624414887088,263268,12.480931602130592,22,1,13.030061667612458,1,2017,1,0.01266976861167002,1,Polish,AD-000684,DEALER-047,GALLERY-025,Taylor Moore,12,441306.7,12.997497643553185,3.0,2.0,
AUC-001382,AH-002,ARTW-001906,2017-03-27,COL-0156,AUC-001382,1,31808.0,32211,ART-00425,Artwork 1906,Photography,1995,https://example.com/art/1906.jpg,103,142,18,True,455914,UNI-001,Sothelake 85,Zurich,98,32211,10.380094332915435,14626,9.590624414887088,263268,12.480931602130592,22,1,13.030061667612458,1,2017,1,0.01266976861167002,1,Polish,AD-000685,DEALER-039,GALLERY-003,Alex Jones,9,72891.1,11.196735544497669,3.0,2.0,
AUC-001383,AH-027,ARTW-001069,2016-04-23,COL-0131,AUC-001383,7,214035.0,234735,ART-00235,Artwork 1069,Sculpture,1987,https://example.com/art/1069.jpg,178,69,17,False,132212,UNI-004,Chrystalis 36,Shanghai,76,234735,12.366216757379425,12282,9.415971471539095,208794,12.24910818834375,29,0,11.792169537419836,2,2016,1,0.09671315439063705,1,Bangladeshi,AD-000368,DEALER-013,GALLERY-009,Mia Smith,15,97484.5,11.48745892797761,4.0,2.0,
AUC-001383,AH-027,ARTW-001069,2016-04-23,COL-0131,AUC-001383,7,214035.0,234735,ART-00235,Artwork 1069,Sculpture,1987,https://example.com/art/1069.jpg,178,69,17,False,132212,UNI-004,Chrystalis 36,Shanghai,76,234735,12.366216757379425,12282,9.415971471539095,208794,12.24910818834375,29,0,11.792169537419836,2,2016,1,0.09671315439063705,1,Bangladeshi,AD-000369,DEALER-026,GALLERY-032,Olivia Rodriguez,13,425704.4,12.961502836725218,4.0,2.0,
AUC-001384,AH-016,ARTW-001247,2010-02-10,MUSEUM-008,AUC-001384,6,238153.0,253064,ART-00273,Artwork 1247,Sculpture,2001,https://example.com/art/1247.jpg,82,156,46,True,380806,UNI-004,Cambiaso 24,Dubai,64,253064,12.441401651708185,12792,9.456653425317034,588432,13.285218350433151,9,1,12.850047964083336,1,2010,1,0.062611010568836,1,Dutch,AD-000436,DEALER-003,GALLERY-003,Mason Moore,10,660576.5,13.40086973141327,2.0,,6.0
AUC-001385,AH-019,ARTW-002202,2013-12-05,MUSEUM-019,AUC-001385,5,30139.0,32358,ART-00488,Artwork 2202,Digital,1980,https://example.com/art/2202.jpg,158,76,8,False,343156,UNI-004,Lempertz 24,New York,65,32358,10.384647468346362,12008,9.393411647660683,96064,11.472780324665802,33,0,12.745943347371034,4,2013,1,0.07362553502106904,1,Indonesian,AD-000797,DEALER-004,GALLERY-036,Noah Hernandez,14,131857.8,11.78948693206468,2.0,,2.0
